	run	ndata	hidden_size	nlayers	dropout	embedding_size	train_loss	dev_loss	test_loss	train_acc	dev_acc	test_acc	base_train_loss	base_dev_loss	base_test_loss	base_train_acc	base_dev_acc	base_test_acc	representation	model	language	n_train	n_test	entropy	entropy_conditional	n_classes
28	28	554	268	0	0.01	300	3.8853	4.0536	4.0378	0.1715	0.1962	0.1957	0.9797	2.7175	2.6474	0.9603	0.4865	0.5019	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
29	29	675	270	0	0.3	300	3.9006	4.045	4.0301	0.1793	0.1962	0.1957	0.9167	2.6158	2.5439	0.9333	0.5115	0.5214	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
30	30	821	596	2	0.24	300	3.8662	4.0354	4.0204	0.1937	0.1962	0.1957	0.2647	3.2162	3.1185	0.972	0.5378	0.5517	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
31	31	999	694	0	0.49	300	3.8821	4.0313	4.0164	0.1922	0.1962	0.1957	1.0195	2.4492	2.3911	0.8999	0.5392	0.5564	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
32	32	1215	837	0	0.48	300	3.8716	4.0164	4.0014	0.1942	0.1962	0.1957	1.0045	2.3245	2.2732	0.8848	0.5636	0.5755	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
33	33	1478	487	2	0.4	300	3.8831	4.0064	3.9924	0.1949	0.1962	0.1957	1.0788	2.2577	2.1904	0.7936	0.5602	0.5754	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
34	34	1799	418	0	0.11	300	3.9257	3.9975	3.9853	0.1907	0.1962	0.1957	1.0064	2.1855	2.1357	0.8683	0.5799	0.5889	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
35	35	2189	407	0	0.05	300	3.975	3.9886	3.9762	0.19	0.1962	0.1957	0.9235	1.9913	1.9436	0.8639	0.61	0.6254	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
36	36	2663	657	0	0.0	300	3.9763	3.9861	3.9747	0.193	0.1962	0.1957	1.0242	1.9999	1.9567	0.8457	0.6092	0.6224	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
37	37	3240	442	1	0.22	300	3.9721	3.9833	3.971	0.1948	0.1962	0.1957	0.8698	1.8913	1.8169	0.8454	0.6292	0.6476	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
38	38	3943	398	1	0.37	300	3.9641	3.9806	3.9679	0.1963	0.1962	0.1957	0.8287	1.8234	1.7464	0.8435	0.6454	0.661	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
39	39	4797	369	2	0.04	300	3.9608	3.9783	3.9648	0.1928	0.1962	0.1957	1.507	1.984	1.9145	0.6984	0.5995	0.6133	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
40	40	5837	75	2	0.43	300	3.9723	3.9758	3.9617	0.1902	0.1962	0.1957	1.0182	1.6943	1.6158	0.817	0.6614	0.6814	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
41	41	7102	179	1	0.18	300	3.9767	3.9714	3.9565	0.1899	0.1962	0.1957	1.0244	1.6732	1.5911	0.7982	0.6663	0.6818	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
42	42	8642	442	0	0.09	300	3.9689	3.9713	3.956	0.1892	0.1962	0.1957	1.0659	1.6703	1.6073	0.7899	0.6723	0.6848	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
43	43	10515	111	0	0.14	300	3.964	3.9695	3.9539	0.1924	0.1962	0.1957	1.1576	1.6402	1.5714	0.7736	0.6756	0.692	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
44	44	12794	242	0	0.37	300	3.9629	3.969	3.953	0.192	0.1962	0.1957	1.1979	1.6129	1.5423	0.762	0.683	0.6973	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
45	45	15567	107	0	0.35	300	3.9536	3.968	3.9524	0.194	0.1962	0.1957	1.2221	1.5864	1.5198	0.7529	0.6858	0.6978	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
46	46	18941	150	0	0.11	300	3.9534	3.9685	3.9525	0.1949	0.1962	0.1957	1.193	1.5553	1.479	0.7575	0.6867	0.702	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
47	47	23047	38	2	0.41	300	3.952	3.9679	3.952	0.1953	0.1962	0.1957	1.581	1.7557	1.6858	0.7005	0.6564	0.6771	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
48	48	28042	248	2	0.23	300	3.9531	3.9672	3.9519	0.1943	0.1962	0.1957	0.8637	1.3278	1.2351	0.8177	0.7283	0.7394	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
49	49	34120	670	1	0.29	300	3.9495	3.9674	3.9518	0.1951	0.1962	0.1957	0.6937	1.2728	1.182	0.857	0.7352	0.7507	fast	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
0	0	1	776	0	0.09	272	4.2977	4.8398	4.84	1.0	0.0733	0.0728	0.0002	4.943	4.9384	1.0	0.0639	0.0656	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
1	1	2	433	2	0.27	145	4.3219	4.8407	4.838	0.5	0.0399	0.0449	0.0	6.4339	6.449	1.0	0.0562	0.058	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
2	2	3	310	1	0.38	182	4.3458	4.7498	4.7474	0.3333	0.0399	0.0449	0.0001	4.5475	4.5357	1.0	0.1148	0.1223	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
3	3	4	300	1	0.42	205	4.3692	4.7299	4.7282	0.25	0.0399	0.0449	0.0002	4.5296	4.5304	1.0	0.1204	0.1219	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
4	4	5	1009	2	0.39	134	4.3923	4.7306	4.7305	0.2	0.0382	0.0356	0.0	7.6569	7.6039	1.0	0.1223	0.1318	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
5	5	6	657	2	0.41	245	4.415	4.7064	4.7039	0.1667	0.0382	0.0356	0.0	5.5638	5.523	1.0	0.1743	0.1833	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
6	6	7	455	2	0.23	133	4.3188	4.6955	4.6913	0.2857	0.0803	0.0842	0.0	5.7529	5.6999	1.0	0.1403	0.1481	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
7	7	9	103	2	0.09	108	4.3889	4.6664	4.6593	0.2222	0.0803	0.0842	0.0013	4.4524	4.4152	1.0	0.1334	0.1409	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
8	8	11	203	2	0.14	93	4.4481	4.6379	4.6317	0.1818	0.0803	0.0842	0.0005	4.3731	4.3259	1.0	0.1549	0.1606	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
9	9	13	150	1	0.31	212	4.3732	4.6234	4.617	0.1538	0.0603	0.0618	0.0017	4.2715	4.2592	1.0	0.1374	0.1412	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
10	10	16	72	0	0.15	103	4.3132	4.5547	4.5466	0.125	0.0603	0.0618	0.0607	4.7009	4.6814	1.0	0.1536	0.159	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
11	11	20	467	2	0.27	113	4.2239	4.5626	4.5523	0.2	0.0603	0.0618	0.0002	5.4361	5.3324	1.0	0.1339	0.1382	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
12	12	24	377	2	0.5	99	4.2258	4.5079	4.501	0.1667	0.0603	0.0618	0.0023	4.5461	4.4861	1.0	0.2432	0.2518	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
13	13	29	436	0	0.44	148	4.1728	4.4881	4.4778	0.1379	0.0603	0.0618	0.0669	4.277	4.2659	1.0	0.2386	0.2397	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
14	14	36	382	0	0.1	165	4.1035	4.4654	4.4572	0.1389	0.0399	0.0449	0.0515	4.3499	4.3454	1.0	0.2372	0.2377	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
15	15	43	326	2	0.5	60	4.1082	4.4258	4.4167	0.1395	0.0803	0.0842	0.0396	4.6579	4.5785	1.0	0.2449	0.2565	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
16	16	53	326	2	0.49	84	4.0532	4.3878	4.3823	0.1321	0.0603	0.0618	0.0142	4.3475	4.3065	1.0	0.257	0.26	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
17	17	64	247	2	0.44	238	4.1258	4.3104	4.3059	0.1406	0.1962	0.1957	0.0016	3.9034	3.8475	1.0	0.2667	0.2777	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
18	18	78	179	2	0.05	122	4.0619	4.2947	4.286	0.141	0.0603	0.0618	0.0031	4.1111	4.0508	1.0	0.2727	0.2832	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
19	19	95	137	2	0.02	144	4.0132	4.251	4.2395	0.1474	0.1962	0.1957	0.0053	3.9648	3.9345	1.0	0.2773	0.2827	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
20	20	115	786	2	0.23	79	4.0429	4.1871	4.1754	0.1478	0.1962	0.1957	0.0003	5.6321	5.5333	1.0	0.273	0.2807	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
21	21	140	410	1	0.31	159	3.9892	4.1622	4.1476	0.15	0.1962	0.1957	0.0069	3.9183	3.8672	1.0	0.2857	0.2924	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
22	22	171	388	1	0.37	154	3.9798	4.1331	4.118	0.1462	0.1962	0.1957	0.0111	3.9067	3.8512	1.0	0.295	0.305	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
23	23	208	38	2	0.25	148	3.9598	4.1132	4.0989	0.149	0.1962	0.1957	1.5645	3.6588	3.6137	0.8365	0.2538	0.265	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
24	24	253	467	1	0.41	115	3.9428	4.0887	4.0744	0.1542	0.1962	0.1957	0.0304	4.0839	4.0253	1.0	0.3	0.3076	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
25	25	308	176	0	0.09	124	3.9156	4.0696	4.0547	0.1623	0.1962	0.1957	0.8726	4.3279	4.2814	0.961	0.2683	0.2756	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
26	26	374	57	2	0.02	240	3.9032	4.0647	4.0515	0.1684	0.1962	0.1957	0.1312	3.9211	3.8914	0.992	0.2991	0.2976	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
27	27	456	968	2	0.15	50	3.9031	4.0526	4.0377	0.1689	0.1962	0.1957	0.0013	6.5508	6.5592	1.0	0.29	0.2874	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
28	28	554	268	0	0.01	235	3.8853	4.0536	4.0378	0.1715	0.1962	0.1957	0.4176	4.4027	4.3389	1.0	0.2941	0.3069	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
29	29	675	270	0	0.3	144	3.9006	4.045	4.0301	0.1793	0.1962	0.1957	1.4598	4.0678	4.0219	0.8548	0.2833	0.292	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
30	30	821	596	2	0.24	188	3.8662	4.0354	4.0204	0.1937	0.1962	0.1957	0.0013	5.7105	5.6726	1.0	0.3398	0.3371	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
31	31	999	694	0	0.49	59	3.8821	4.0313	4.0164	0.1922	0.1962	0.1957	1.9434	3.6172	3.5857	0.6446	0.3057	0.3068	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
32	32	1215	837	0	0.48	176	3.8716	4.0164	4.0014	0.1942	0.1962	0.1957	1.9083	3.8483	3.8099	0.7745	0.3139	0.3175	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
33	33	1478	487	2	0.4	75	3.8831	4.0064	3.9924	0.1949	0.1962	0.1957	1.3499	3.2694	3.2305	0.8471	0.3389	0.3414	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
34	34	1799	418	0	0.11	210	3.9257	3.9975	3.9853	0.1907	0.1962	0.1957	1.6316	3.9416	3.9493	0.7671	0.3326	0.333	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
35	35	2189	407	0	0.05	85	3.975	3.9886	3.9762	0.19	0.1962	0.1957	2.9088	3.7826	3.7503	0.4833	0.3114	0.3136	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
36	36	2663	657	0	0.0	102	3.9763	3.9861	3.9747	0.193	0.1962	0.1957	2.496	3.797	3.783	0.5456	0.3318	0.3373	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
37	37	3240	442	1	0.22	225	3.9721	3.9833	3.971	0.1948	0.1962	0.1957	0.3449	3.2577	3.18	0.9895	0.4025	0.4096	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
38	38	3943	398	1	0.37	187	3.9641	3.9806	3.9679	0.1963	0.1962	0.1957	1.2296	2.9263	2.8612	0.8324	0.404	0.4069	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
39	39	4797	369	2	0.04	195	3.9608	3.9783	3.9648	0.1928	0.1962	0.1957	0.2863	3.675	3.6309	0.9756	0.4074	0.4113	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
40	40	5837	75	2	0.43	230	3.9723	3.9758	3.9617	0.1902	0.1962	0.1957	1.6846	2.6365	2.6142	0.7739	0.4392	0.428	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
41	41	7102	179	1	0.18	187	3.9767	3.9714	3.9565	0.1899	0.1962	0.1957	1.9557	2.8467	2.8149	0.6321	0.412	0.4035	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
42	42	8642	442	0	0.09	112	3.9689	3.9713	3.956	0.1892	0.1962	0.1957	2.334	3.0409	2.9924	0.4968	0.3927	0.3925	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
43	43	10515	111	0	0.14	188	3.964	3.9695	3.9539	0.1924	0.1962	0.1957	2.0584	2.9271	2.8675	0.552	0.4184	0.4191	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
44	44	12794	242	0	0.37	94	3.9629	3.969	3.953	0.192	0.1962	0.1957	2.6593	2.9082	2.8727	0.4286	0.386	0.385	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
45	45	15567	107	0	0.35	182	3.9536	3.968	3.9524	0.194	0.1962	0.1957	2.3091	2.7252	2.6698	0.5042	0.4239	0.4258	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
46	46	18941	150	0	0.11	215	3.9534	3.9685	3.9525	0.1949	0.1962	0.1957	2.1681	2.7525	2.6921	0.5256	0.4319	0.4321	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
47	47	23047	38	2	0.41	292	3.952	3.9679	3.952	0.1953	0.1962	0.1957	2.4676	2.6018	2.5732	0.4475	0.4221	0.4253	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
48	48	28042	248	2	0.23	98	3.9531	3.9672	3.9519	0.1943	0.1962	0.1957	1.5025	2.2489	2.2376	0.7182	0.5173	0.5144	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
49	49	34120	670	1	0.29	67	3.9495	3.9674	3.9518	0.1951	0.1962	0.1957	1.5126	2.2611	2.2535	0.7293	0.5167	0.5166	random	mlp	turkish	34120	9046	3.952603694506015	0.5394098488641115	31
